cafe_name,avg_rating,review,indv_rating,review_date,useful,funny,cool,latitude,longtitude
Terremoto Coffee,4.5,"Terremoto has various specifically lattes (lavender, rose, or honey) that are lightly flavored (more like essenced), giving a nice addition to the flavor profile without all that added sweetness. If you appreciate a latte but don't want it drowning in sweetness, then you've found your ideal coffee spot.",5,5/12/2018,0,0,0,40.740787,-74.0033715
Terremoto Coffee,4.5,"I have never been to a coffee shop like this! The manager was one of the nicest guys and the service we experienced was beyond amazing. He talked to us about the coffee and the process on making the latte, because he saw how interested we were.  The coffee tasted delicious, and the atmosphere was so unique and cool. The gold, brick and wallpaper gave it a great vibe. Also, the cups were really neat. Definitely make this a  stop if you're visiting NY!",5,5/27/2018,0,0,0,40.740787,-74.0033715
Terremoto Coffee,4.5,"Single shot of espresso: thin, no crema, and bitter. Even if it had been a bad pull, the barristo should have noticed. When your business is coffee, you have to aim for excellence in that every time. When your pull is worse than one from a bodega, then you have q.c. problems. $3.25 for swill. One star.",5,1/20/2018,1,0,0,40.740787,-74.0033715
Terremoto Coffee,4.5,Great coffee! Really nice baristas! I really like their flavored lattes including the lavender and caramel lattes. And their cups always make me smile.,5,1/13/2018,0,0,0,40.740787,-74.0033715
Terremoto Coffee,4.5,"Nice small independent coffee shop. Service was ok, not particularly friendly, not unfriendly either. We thought the coffee was very bitter, couldn't finish it, had to throw it out even after putting in 5 packets of sugar, but that could be due to our personal tastes, although we usually never have to use sugar.",5,6/26/2018,1,0,0,40.740787,-74.0033715
Terremoto Coffee,4.5,"I stopped in here for a quick espresso on the way to a show. This a nice little coffee shop with good service. The espresso I got was one they were experimenting with. I wasn't the biggest fan of it, but it got the job done and I do like that they serve sparkling water with it.  They have some baked goods available which is pretty much a coffee shop standard. They don't have a lot of room for seating, basically one table, but I wouldn't hesitate returning here if in the area.",5,5/10/2016,5,3,5,40.740787,-74.0033715
Terremoto Coffee,4.5,"We were drawn to this venue because of its excellent Yelp reviews. This place, even if small, serves great coffee and is very cozy. I'm fascinated by coffee and it was nice to be able to talk to the manager about the equipment they use and all sorts of other stuff. He was very easygoing and friendly. He even let me have a quick look at the espresso scale they use (Acaia Lunar) when I told him I plan on buying one sometime soon. The coffee was extra fresh, the milk was textured to perfection. I couldn't ask for more. We planned on going again during our short trip, but unfortunately didn't manage to. It's definitely on my 'To do list' the next time I'm visiting. Thank you for the great experience!",5,12/21/2017,0,0,0,40.740787,-74.0033715
Terremoto Coffee,4.5,Damn these people know their coffee.  I went in some early AM to buy a bag of beans and was subsequently asked a series of intense coffee interrogation - what methods do you use to make coffee? Aeropress? Pourover? Do you have a burr grinder? Do you hand grind or have a machine?  It was impressive their depth of knowledge. I think I must have passed because I did wind up getting a bag of coffee. It actually wound up becoming one of my favorite brand of beans (Onix)! I also learned  a lot of the baristas are part of a roasting union of sorts? Unrelated but cool.  The coffee itself here is great - you'll definitely appreciate it if you're into just great pourovers or espresso. Maybe leave your friend behind who only likes starbucks - they will not find a caramel macchiato on the menu here ;),5,2/20/2017,4,5,2,40.740787,-74.0033715
Terremoto Coffee,4.5,"Great ambiance, the Baristas and coffee . I have had a wonderful time seating and sipping coffee. The staff were very helpful.",5,11/18/2017,0,0,0,40.740787,-74.0033715
Terremoto Coffee,4.5,"The coffee here was so delicious that we came back twice in one day! The ""space oddity"" with oatly milk was unbelievably delicious. Both baristas were friendly, knowledgeable, and engaging. Fantastic find!",5,6/22/2018,0,0,0,40.740787,-74.0033715
Terremoto Coffee,4.5,"Detail can easily win or kill a business in the culinary industry and in this case, Terremoto completely caught my heart from all aspects.  Cute decoration with color of black and gold (one of my favorite combinations), coffee cup lid with a close button, cool names like ""the purple rain latte"" (by the way can you even guess what that is?), nice barista (she was nice enough to tell me the answer), and most importantly, one of the best flat whites in the city! Aside from regular espresso items, they also serve seasonal specialties and even Kyoto brew! If you happened to be hungry, make sure to also grab from their great pastry selections, including the giant macaron which simply made my mouth watery.  I'm loving it!",5,7/15/2016,19,14,19,40.740787,-74.0033715
Terremoto Coffee,4.5,Great Colombian coffee at a cute spot in Chelsea !! Couldn't ask for more during my coffee break,5,4/17/2018,0,0,0,40.740787,-74.0033715
Terremoto Coffee,4.5,"People are nice here and there are varieties of coffee/latte available. But what I don't like are: 1. No price on the menu, only the size available on the menu. So you'll only know when you are paying. 2. Half cup is ice for my iced latte. Starbucks is not the only place using this kinda of tricks.",5,7/23/2016,2,1,0,40.740787,-74.0033715
The Elk,4,"The west village has many options when it comes to coffee shops. I've been to a few and I haven't loved any in particular, they were okay.  This morning I decided to give the elk a try, and I'm so glad I did! As I waited on line I noticed the pastries, they had gluten free options! Which is always a huge plus! I ended up getting the Cardamon loaf cake and an ice coffee with oat milk. The service is awesome, they were nice and quick ! The price wasn't too bad. I will definitely return when I'm in the area.",5,4/14/2019,0,0,0,40.73419622,-74.00747902
The Elk,4,"One of my favorite coffee places in the city, I've been coming here for years. Great coffee and excellent service. Never had a bad experience here.",5,4/19/2019,0,0,0,40.73419622,-74.00747902
The Elk,4,"Was happen to be on the Christopher street pier on a weekday and had the crave for a good cappuccino, as oppose to the regular American coffee which is usually served here on this side of the world. Walked by this cute place, ordered a large cup of cappuccino and ended up staying to read a book. Did not had the pleasure to taste any of the food offered on the menu, but everything seemed tasty. The price was 4.5 usd for a large cappuccino which I guess is an average price for this kind of beverage here in the city",5,4/16/2019,0,0,0,40.73419622,-74.00747902
The Elk,4,"Seriously my favorite coffee shop in the West Village.  Sat here probably for 3 hours. It is fairly small but I love how cozy and intimate it is. I wouldn't come here with a group of people because the place is small, but its great if you come with a friend or by yourself.  Loved the coffee here! I got a cappuccino, a latte and a matcha latte and all were so good!! The food is very good - everything from backed good, to avocado toast, to eggs, to sandwiches, to soup - you name it. Simple and delicious food, though a bit overpriced, portions are generous.  The staff is really nice and friendly.  Would definitely recommend",5,5/25/2018,3,1,2,40.73419622,-74.00747902
The Elk,4,Absolutely loved this coffee shop. Cute and quaint. Has excellent coffee. They gave me a 10% off on yelp which I thought was very sweet as many places don't do that. This place not only has great coffee and atmosphere but also great customer service. Can't wait to go back tomorrow,5,3/19/2019,0,0,0,40.73419622,-74.00747902
The Elk,4,"I've only gotten their latte and sat to read a book. What a pretty cafe! It was a bit crowded but I eventually got a table. Love the natural light here, and the cobble stone streets nearby, definitely one of those coffee places that put you in a good mood!  They also sell some small knick-knacks on the side wall.",5,11/19/2018,1,1,1,40.73419622,-74.00747902
The Elk,4,"I love this spot in the west village !! My friend introduced me to it and I will be coming back many times in the future !  What I got : The matcha latte, green smoothie with no honey, and the scrambled egg plate.  The scrambled eggs were perfectly cooked and came with sweet potatoes and tomato ( which I opted not to get). The matcha latte was really good (although I should have gotten it cold on such a warm day. The smoothie was really good ! It had cucumber and kale and mint which had a refreshing taste.  My friends got sandwiches and they looked so good ! I definitely want to try one next time !",5,5/21/2018,1,0,3,40.73419622,-74.00747902
The Elk,4,Ran across this gem of a coffee house! It's not only a coffee spot but a cafe as well. My double shot cappuccino was absolutely perfect! Super strong and the perfect temperature! Which is hard to nail! While waiting for my order I noticed a cute wall with an assortment of products... tried the rose quartz body oil and am loving it. Will definitely be back!,5,4/11/2019,0,0,0,40.73419622,-74.00747902
The Elk,4,I've been here a few times and it's such a cute coffee shop. There are a few tables but it can get crowded. The space itself lets in a lot of sunlight and the staff is very friendly. I would definitely recommend checking it out!,5,11/28/2018,4,0,0,40.73419622,-74.00747902
The Elk,4,"Good things do come in  small packages. Always crowded, and for good reason. The coffee and teas rival any other NYC establishment. Along with a cappuccino, I purchased a gluten-free peanut butter cookie (btw, love gluten) and one bite and my mouth leaped for joy. It was just a tad sweet but that didn't stop me from taking down another! Along with coffee and tea and munchables, there's an assortment home goods (think candles and such) which are all organic and stuff...a gift to yourself and to your home for sure.",5,12/16/2018,0,0,0,40.73419622,-74.00747902
The Elk,4,"My friend first introduced me to this place a couple months ago, when i moved into the neighborhood, and this cafe has constantly been on my mind since then. Their food is healthy yet filling and extremely flavorful. I've had the breakfast burrito, avocado banh mi, and spicy chicken sandwich - all of which are amazing!! My goal is to try everything before my lease is up!",5,6/14/2018,1,1,1,40.73419622,-74.00747902
The Elk,4,"A well-designed, intimate space if you're looking to catch up with a friend and chat. They have several tables designed specifically for laptop-free use (so, maybe not the best go-to option if you're looking to do an hours-long marathon of work, especially since it was pretty crowded on a Saturday afternoon).  They do have a small counter area outside the storefront for you to place your coffee on, if you'd like to read and just have somewhere to put your drink. A particularly innovative design considering how limited seating is on the inside.",5,6/6/2018,1,1,0,40.73419622,-74.00747902
The Elk,4,"Great place and ambience. Good coffee, good music, perfect spot to get some work done .",5,3/29/2019,0,0,0,40.73419622,-74.00747902
The Elk,4,"Beautiful (but small) coffee space with very friendly staff! There is only 2-3 tables and some bar area to set up camp at.  I ordered a mocha with skim milk. It was delicious, perfect temperature, and decently priced. The coffee art was beautiful.  Definitely swing by here for coffee on the go or a quick cup of joe with your boo.",5,1/27/2019,0,0,0,40.73419622,-74.00747902
The Elk,4,"Yelp check-in discount :)  Cozy and intimate neighborhood coffee shop with pastries stocked from Balthazar. Very friendly staff.  I ordered an almond chai latte which was delicious so I can't speak to the coffee.  Ambiance is great for meeting a friend, reading a book, getting work done on a small laptop at the window bar. Not good for groups.  Would go back solo to try the avo toast or baked egg toast. :)",5,1/21/2019,0,0,0,40.73419622,-74.00747902
The Elk,4,"The matcha lattes are great here, and they are very generous with their servings of matcha. They also have a good selection of food to choose from, but I've yet to try them. Out of the sweets, my girlfriend has enjoyed a few of them so I'd definitely recommend checking this spot out. On weekends, the crowd can make the space tight, and lining up discoordinated, but otherwise, this is a great spot to grab something quick.",5,5/30/2017,1,3,1,40.73419622,-74.00747902
The Elk,4,Whoever answers the phone is a 100% complete moron I got a false purchase at their location and this dimwit took the phone off the hook and proceeded to talk shit while I listened I can't wait til her daddy stops paying her rent and she's forced back to Ohio ....food might be good idk but the people aren't worth dog shit,5,1/13/2018,0,0,0,40.73419622,-74.00747902
The Elk,4,"Fantastic coffee with a great atmosphere. I'm not sure what roaster they use or if they roast they're own but either way it's really good. It's a perfect place to chill, enjoy your coffee, and grab a bite to eat.",5,6/17/2018,0,0,0,40.73419622,-74.00747902
The Elk,4,"Lovely place on a charming West Village street to get a delicious cup of coffee.   The paragon of a village coffee house. As a bonus you get this lovely view of a carriage house Across the street, which was built in the 19 century and has been restored to a beautiful home",5,11/7/2018,0,2,0,40.73419622,-74.00747902
The Elk,4,"the food, the coffee  i always order the avocado toast w/an egg & oat milk mocha (seriously both incredibly delicious - like crack!!! - leagues above any other in my book)  the fact that the food comes out of a mysterious cabinet/rope pulley system made my day.  this place keeps me coming back every time.  i work from home/coffee shops, so i always like a place where i can set up camp for hours at a time! bums me out that the tables would be laptop free, but i understand why & still stay and work at the tiny bar because, well, its just THAT good.",5,8/1/2018,0,1,0,40.73419622,-74.00747902
The Elk,4,Very cozy cafe in a very cozy location. But coffee and food was just ok. Disappointed in the avocado toast. A bit overpriced.,5,10/3/2018,0,0,0,40.73419622,-74.00747902
The Elk,4,"Really bright and bustling spot to grab a drink and study! I came here around noon on a Saturday looking for a spot to read for an hour or two, and this was perfect--bustling but not too loud. Its table seating fills up quickly, but when I came counter seating against the side wall was empty. You might not get one of the few coveted window seats, but the entire cafe is doused with plentiful light from outside and there's generally a seat or two open. Bonus: they have outlets!!  As for drinks, I got an iced latte with whole milk ($5) and I enjoyed it. I wouldn't say I'm a coffee expert but I appreciated how creamy it was. I didn't try any of the food but it all looked really good and portions seemed generous. Their stuff is pricey--if you check in on Yelp, you get 10% off, so definitely take advantage of that. Overall though a great place to grab a drink and study.",5,6/11/2018,1,0,0,40.73419622,-74.00747902
The Elk,4,"Open early on a weekday morning like any good coffee shop. Got in before the morning rush so I can get my food quickly. Friendly staff and nice ambiance to enjoy a meal with lots of light coming in through the windows.  After viewing the pictures, decided on the Avocado Toast w/Fried Egg ($10), Pumpkin Olive Oil Cake ($4ish), and an Iced Coffee ($4ish). First: the iced coffee is damn good. Added a bit of cream and some simple syrup for a well balanced summer drink. Second: the cake is just the right amount of moist as per most olive oil caked, with a hint of pumpkin that makes it unique; delicious. Third: huge spread of avocado on the bread. A little tough to eat with all the ingredients, but it all works well together. Could have used more chili flakes.  The price point is high, just like much of the area. However, the coffee is made right and the atmosphere is perfect. Many other things to try here.",5,4/22/2016,0,0,1,40.73419622,-74.00747902
The Elk,4,We stumbled upon The Elk the other evening when it was freezing cold out and had one of the best matcha lattes (with almond milk) I've ever had. The dude behind the counter was really nice and we dug the comfortable vibe.,5,11/30/2018,0,0,0,40.73419622,-74.00747902
The Elk,4,"Beautiful coffee shop. They have a couple of tables and even though you can't use your laptop here it's a great place to sit, drink coffee and maybe read a book",5,3/3/2018,0,0,0,40.73419622,-74.00747902
The Elk,4,"Cute little space in a great area, just not a lot of seating. Got the avocado toast with fried egg and watermelon juice, which were both terrific. Really appreciated the different textures in the dish - the perfect blend of creamy avocado mixed with pine nuts for crunch, chewy toast, and the fried egg topping adding a delicious extra layer of protein/saltiness (runny yolk is my ideal condiment). Will definitely be back to try their other menu items.",5,9/13/2016,1,0,1,40.73419622,-74.00747902
The Elk,4,"I walked in here expecting to be charmed because of how cute the cafe appeared on the outside. Immediately upon walking in I just felt like the space was jumbled and confusing. Not only do they sell food and coffee, but bath soap and cleaning spray...?  Also, half the space is for laptop usage and the other is for tabletop usage. It just made the space feel disjointed.  Lastly, I felt like the food was overpriced and was definitely not worth it. After I left here I wandered down the street and ended up at Toby's. I would definitely recommend Toby's over The Elk.",5,3/11/2018,0,0,0,40.73419622,-74.00747902
The Elk,4,"Stopped in here while walking around the Village on our way to Washington Sq. Park. I got a iced chai tea and my husband got a latte. I was worried I wouldn't like my chai tea, I tend to be picky with my caffeinated beverages, but it was delicious. My husband really enjoyed his latte as well. My chai was $4 which is, I think, priced exactly right for a delicous chai in a good coffee shop in New York.  The aesthetics were adorable in this little cafe. Very hipster/neighborhood coffee shop and it fit the feel of the area. So glad we could stop into this cute little gem. The food looked good so next time we'll have to grab something to eat!",5,6/2/2017,1,1,0,40.73419622,-74.00747902
The Elk,4,This place!!!!! Such a beautiful and carefully thought out space. The details are everything here. If I lived in the neighborhood I would definitely be here all the time but alas I live in Midtown East.  Seating is a bit limited so try to go at an off-hour or very early in the morning.,5,4/25/2015,2,1,0,40.73419622,-74.00747902
The Elk,4,"The elk is super cute and trendy with expertly made espresso drinks and surprisingly tasty food. Went here on a Saturday morning with my girlfriend and the place was bustling. The only negative we both agreed on was the seating situation: there were a lot of people working on their laptops and all of the indoor seats were full. Their food is available for take out, but most of it is not easily eaten on the go so you kinda need somewhere to sit regardless.  Baked egg toast: well crafted, on the small side (though at $7 it's what you can expect), served with side salad and a great spicy green sauce Omelette: good but nothing special, eggs were cooked well",5,9/26/2016,0,0,0,40.73419622,-74.00747902
The Elk,4,"Enjoyed the cage-free egg with ham for breakfast! A touch on the pricier side here, but a good solid cup of coffee in a nice ambiance. The servers were chirpy and I would say its a fine stop-over before heading to Hudson river park or a weekend west village jaunt.",5,11/17/2016,1,1,1,40.73419622,-74.00747902
The Elk,4,"Coffee was okay. Got the avocado toast, which wasn't bad but wasn't great either.  Although I did come there when they were closing for NYE. That must've contributed to the half-ass services and food. Will come back soon on a regular day to try again.",5,1/4/2016,0,0,1,40.73419622,-74.00747902
The Elk,4,"My favorite weekend coffee spot. The lattes are perfect to take on the go and sip at the pier. Or feel free to stay and enjoy CEREAL, raw bliss balls, the smell the fresh roasted coffee and relaxing atmosphere.",5,8/19/2017,1,0,0,40.73419622,-74.00747902
The Elk,4,"Do not order their iced matcha latte. Got mine with almond milk and I barely tasted any matcha; the color of the drink was a really light green color. Very watered down and not worth the $6+.  The cafe itself has a nice relaxed feel to it. If I ever come back, I'll make sure to order something else.",5,9/14/2016,1,0,0,40.73419622,-74.00747902
The Elk,4,"5 dollar for 8oz of grapefruit juice?! i was like, what the fuck right now. eggs, juice and fitness classes are probably the three most overpriced things in the city (booze is in its on pantheon, of course).  but i really digged the spot. its a young mix of writers, artists and business/finance types. the brunch looked really good too...i want to come back at some point for the food. its a great corner spot, no pretense, for a quick cup or an intimate meal. the tables are really cute, they even say things like ""no laptop zone""....which is smart, because people it keeps from camping out at this tiny spot.  ill come back, and ill order some eggs benny on kale. i was eyefucking it for a minute.",5,4/2/2016,3,3,2,40.73419622,-74.00747902
The Elk,4,"Looking at the some of the reviews here and the people probably just had an off day. I've seen the staff treated poorly by terrible customers and they way they handle themselves and the situation is very commendable. Anyway, I really like the good vibes of the baristas and the coffee is good too. Plus, the playlist is probably the most dope in the city. It's fun to sit nearby the window and see all of the cute pups that wait outside for their owners. (They have doggie treats inside!) :)",5,1/17/2017,0,0,0,40.73419622,-74.00747902
The Elk,4,Good avocado toast. Bad kale caesar salad. Food takes a while to come out and there's not enough seating for the volume of people coming through at all hours.,5,4/1/2016,2,1,1,40.73419622,-74.00747902
The Elk,4,"A hidden gem tucked away on a gorgeous little street in the West Village. It's my go to spot whenever I'm in the area. Ambience is beautifully modern but also homey and cozy, the staff is always friendly, the coffee is rock solid, and their food is wonderful! (Be sure to stay for breakfast or lunch) Try the avocado toast with a poached egg on top or the market bowl. Such a unique and wonderful place that I would highly recommend to anyone in search of a perfect little nook. My absolute go-to coffee shop.",5,5/21/2016,1,0,1,40.73419622,-74.00747902
The Elk,4,"Love to find neighborhood hidden gems in all areas, and this is one in West Village.  The coffee selections are good, and strong.  And the food ... yum yum yum ... my recent favorite is the egg sandwich. Love the setup where a lot of light comes in even on raining day. There are always very adorable small flower arrangements on the tables. A quiet and comfortable spot to sit in, any weather, weekday morning.",5,6/25/2015,0,0,0,40.73419622,-74.00747902
The Elk,4,"I used to come here a lot until Merriweather on Hudson opened. I came back today since Merriweather didn't have any tables available, as I needed to grab a quick bite and send a few e-mails while eating.  I was told by a tall girl with dyed streaks in her hair that I couldn't sit there since the tables are not ""laptop-friendly"". I questioned this logic, as I would have sat at the table anyways, even if I didn't have my laptop with me since I ordered food. Mind you, I was there for less than an hour; nevertheless, she told me to move. I'm not one to cause a scene, so I moved. A few moments later, a girl with several books sat down to presumably study and get a coffee. She was not told to move. Meanwhile, I sat in the corner, pining for more room to work and eat. I award The Elk 1 star for poor service and extremely flawed logic.  Next time, I'll wait for a table at Merriweather to open up, and I won't bother coming back again out of principle. The staff there is waaaaaaaaaaay more hospitable. Bye bye!",5,3/31/2016,2,1,1,40.73419622,-74.00747902
The Elk,4,"Delicious tea, great selection of coffees, teas, pastries and small bites. But the service is what really stands out.  The currant rosemary scone is a great pick (worth the $4 if you're looking for something savory-esque and tart).  LImited seating (like every other cafe in Manhattan) -- there are about six barstools and a few smaller tables -- but it's not crowded (yet), so it's not a stressful cafe experience, the way some over-popular ones can be.  Added bonus, great music selection (a la Alt+J plus soul).  Definitely worth a stop in.",5,2/28/2017,3,1,1,40.73419622,-74.00747902
The Elk,4,"Love this coffee shop and the idea of it, until I went back in on my second visit and realized the staff have completely turned me off on ever going back. I never really care about things like staff but when they are literally so demeaning and terribly rude, it makes you never ever want to go back in there. Can't believe I gave any more money to this place.",5,11/7/2014,3,0,0,40.73419622,-74.00747902
The Elk,4,"Really cute coffee shop that also serves light lunch. They don't have much seats and the small tables are laptop free, only high chair area can use laptop. They have bench outside the coffee shop, can enjoy sunshine there!",5,2/8/2017,2,0,1,40.73419622,-74.00747902
The Elk,4,"Another hidden gem in the West Village!  The Elk is perfect for both meeting some friends over a cup of coffee / good food AND working independently.  The way they do it is that they keep the tables 'laptop-free' (don't know how hard they reinforce that rule but the sign's there!) and there's some counter seats near the window where people with laptops do work.  Avocado toast with fried egg on top was amazing, and the chili flakes add a nice kick to it!",5,7/30/2016,0,0,0,40.73419622,-74.00747902
The Elk,4,"This is my go to fave coffee shop--but it so much more. They have a full kitchen in the basement and the food comes up on a dumb waiter! Delicious soups, salads and the best grilled cheese sandwich On the planet. All of this in a cozy, warm shop surrounded by my Village neighbors! Home.....",5,11/29/2017,0,0,0,40.73419622,-74.00747902
The Elk,4,Definitely a hidden gem in the West Village for some intimate coffee and laptop space. Great place to bring a friend or two but very limited seating. They accept credit cards and have a laptop only space by the window. I believe there are food options but I had a small cookie and coffee which were great. Very cute interior as well.,5,11/7/2015,0,0,0,40.73419622,-74.00747902
The Elk,4,"Small stuffy place, definitely get the coffee to go. We tried the vanilla latte it was everything I hoped for it to be. Very great tasting coffee!",5,11/9/2016,0,0,0,40.73419622,-74.00747902
The Elk,4,"There's a lot to put up with. The space is tiny. On the weekends, getting a table here is like the Hunger Games. The staff's attitude is...shall we say, ""Parisian"". Questions are met with barely or unsuccessfully suppressed eye-rolls. There are ""lifestyle"" items for sale in the ""general store"" section of the cafe.  And I put up with all of it and still come back. The coffee is great (it's a tossup between this or La Colombe on Vandam) and their kale caesar with jalapeno pulled chicken is to die for.",5,3/3/2017,0,0,0,40.73419622,-74.00747902
The Elk,4,"Atmosphere is pretty good, coffee is excellent. One star off for pastries - they are just so-so and overpriced. I will definitely try a bowl next time and amend the review if it stands up to the amazing cortado.",5,9/14/2016,0,0,0,40.73419622,-74.00747902
The Elk,4,One of the best coffee-shops in Manhattan!!! Must have their almond latte (although any kind of coffee you'll get is amazing) and avocado toast with scrambled eggs!!,5,11/6/2016,0,0,0,40.73419622,-74.00747902
The Elk,4,Love love love this place. Great spot to meet a friend or do some work (although laptops are only allowed at the front and sides of the cafe). So cute. Come here for a casual breakfast and get the avocado toast with an egg on top. You won't regret it.,5,7/16/2015,0,0,0,40.73419622,-74.00747902
The Elk,4,This was a great spot for a mid morning coffee and a bite to eat. Tables are reserved for non-laptop carrying patrons so it was nice to not worry about a spot to sit and enjoy a basic (but perfect) Americano and a delicious avo-toast.,5,8/9/2016,0,0,0,40.73419622,-74.00747902
The Elk,4,No space. Just lots of ppl working. Guess it's a free co-working space. No room for customers who actually buy stuff,5,7/17/2017,0,0,0,40.73419622,-74.00747902
The Elk,4,"They know how to steam almond milk. And they use good almond milk!! The coffee and food here is delicious, I recommend the avocado toast (on good gluten free bread, thank you!) and the lentil soup. I come here every morning when I'm in town .",5,1/15/2016,2,0,0,40.73419622,-74.00747902
The Elk,4,"My first experience at Elk surpassed my expectations. I enjoyed Mojo (coffee spot in its place previously), but Mojo's service was sub par and staff was not friendly.  Elk had not only great food (the egg wrap is a new favorite), but they had welcoming and friendly staff. We ordered oatmeal and an egg wrap, planning to split the two. When two oatmeals came out by mistake, they quickly corrected and whipped up an egg wrap in no time. A few minutes later the woman who rang us up brought over a muffin on the house (delicious carrot raisin that I'll order next time). Nice to know that there are places that make customer service a priority.  Highly recommend The Elk for a casual breakfast/brunch or even lunch spot.",5,12/21/2014,1,0,0,40.73419622,-74.00747902
The Elk,4,"Found a small clear piece of plastic in my spicy chicken sandwich and had to stop eating. Choking hazard, very dangerous!  Please ensure the safety of the food you serve in the future!",5,5/25/2016,0,0,0,40.73419622,-74.00747902
The Elk,4,"I probably eat their food at least 3x a week because it's really, really tasty (and convenient). I love the Market Rice Bowl because it's seasonal veggies that are always delish- with pickles and picked onions and this sauce that is so good I could drink it. Their soft scramble is ideal too. The baristas are always very pleasant and always willing to deal with substitutions and bill splitting complications. Ive tried their soup once () and their sandwiches. I've been wanting to try the egg salad sandwich they keep pre made up front because even that looks insanely tasty.",5,1/27/2016,0,0,0,40.73419622,-74.00747902
The Elk,4,I got a drip coffee. There were no sleeves. Hot hands. Coffee was decent.,5,12/14/2015,0,0,0,40.73419622,-74.00747902
The Elk,4,"The aesthetic is chill as heck and the barista is too. The chocolate chip cookies are deliciously chewy but a bit on the pricier side. A small, air-conditioned nook in the West Village that I'd love to come by again.",5,8/9/2015,1,2,0,40.73419622,-74.00747902
The Elk,4,"Would it hurt the girls behind the counter to smile,  say hello and greet customers???   It seemed as though they were miserable and hated being there!  I get that some people have bad days but this has occurred a few times and with all the coffee houses in the West Village to choose from, I would rather grab a cup where there is a better vibe.  Matter of fact, I ran into a friend and he had same experience at Elk that we both thought it was worth writing about!",5,4/11/2015,5,0,3,40.73419622,-74.00747902
The Elk,4,It was my first time at the Elk and my first time in NYC I simply came in here for a cup of coffee but ended up leaving with so much more. I was help by an African American gentleman who pretty much planned the 48 hours I had in New York and did a wonderful job at that. He was so friendly and went out of his way to make my time memorable. I have already told several people about this place and can't wait until I can return.,5,12/3/2016,0,0,0,40.73419622,-74.00747902
The Elk,4,"Space is nice, coffee is fine but after you tell them you have no cash on you and pay for your drip coffee with a card, they'll tell you it's $0.25 for soy. Which is fine for a soy latte where they're using a whole cup of the stuff but for a splash in your regular coffee, it seems ridiculous and creates an awkward situation when all you have in your wallet is three pennies. You want me to put a quarter on my card to pay for a teaspoon of soy milk? Places that lack common sense don't deserve more stars.",5,12/29/2014,4,0,0,40.73419622,-74.00747902
The Elk,4,"Another NYC treasure ruined. Mojo's (one of the cosiest and least pretentious spots in the West Village) is now a garishly lit window for posers, with lousy coffee, no bagels, no wifi, and arrogant, lethargic staff.",5,12/3/2014,4,0,0,40.73419622,-74.00747902
The Elk,4,"I hate to give this place a bad review, because it is very charming and the food/coffee is delicious.  I come here every Saturday, and it is generally very good.  But today I went to get my coffee and they forgot my order and another woman's order.  We were both waiting for around 15 minutes each and we were very patient.  When they finally gave us our orders, they gave the woman a voucher for a complimentary drink, but they did not give me one.  It was  rude and incredibly insulting.  Very dissapointed.",5,10/29/2016,0,0,0,40.73419622,-74.00747902
The Elk,4,"A perfect neighborhood coffee shop. Excellent coffee and breakfast sandwiches albeit a bit pricey even for the West Village. A great place to relax, read the paper, and enjoy the laid back atmosphere. When I'd rather pick up a quick bite rather than cook or need a quick caffeine fix, this will be my go-to spot.",5,8/9/2015,0,0,0,40.73419622,-74.00747902
The Elk,4,"Great little coffee shop on Charles Street. Makes excellent selection of coffees, my favourite the latte or flat white. If you are Kiwi or Aussie in town craving a Southern Hemisphere coffee this is the place to get it. There are benches outside to sit on and people watch as you sip or there is inside seating. The menu is concise and the Food is simple, fresh, classic and tasty. Highly recommend.",5,9/11/2016,0,0,0,40.73419622,-74.00747902
The Elk,4,Like a delicious cookie with a chewy center? Get the gluten free peanut butter cookie.,5,5/23/2015,0,0,0,40.73419622,-74.00747902
The Elk,4,"Beyond obsessed with this place. Fast wifi, amazing coffee, and really great organic healthy food that tastes amazing. New fav work spot.",5,12/12/2014,0,0,0,40.73419622,-74.00747902
The Elk,4,"The Elk is a great little coffee shop, probably my favorite in the West Village.  Now they have some interesting breakfast and lunch items too, so it is a nice place for breakfast or lunch dine-in if you can snag seating.   In the warmer months it is great to take out eat by the Hudson.    I had a delicious baked egg and grain toast with zucchini and parmesan $7.  You can order a large chemex for $7.50, Brooklyn Parlor Coffee.  Drip coffee is also great.  Staff is friendly and sharp.  Hard to find a seat sometimes, but they have some ""no laptop"" designated tables.   They also have a cool little selection of boutique gifts and cards for sale.",5,11/7/2014,0,0,0,40.73419622,-74.00747902
The Elk,4,"Awesome spot... the coffee shop that everyone wants to have ""around the corner"".  Sightglass coffee, delicious food offering, inviting, warm and relaxed atmosphere. Can't ask for much more.  I'll be a regular. Thanks, Claire.",5,2/12/2015,0,0,0,40.73419622,-74.00747902
The Elk,4,Great coffee made to order. Never too busy and always friendly - this is my go to coffee spot when I'm in the village.,5,4/1/2015,0,0,0,40.73419622,-74.00747902
The Elk,4,"The cafe is great, but the portions are small.  I think it's a bit pretentious to serve food in such small portions with the high price point.  Not sure if they're trying to be cost effective to save money on the serving size - their sandwiches are delicious, but SMALL!  It's kind of anti-climactic when you see it.  Sweet people, delicious coffee and yummy food and baked goods.  Need to upgrade their portions and cup sizes to compete with the ubiquitous caf̩s in the neighborhood.",5,10/30/2014,0,0,0,40.73419622,-74.00747902
